ticker,week_monday,week_friday,asof_target,asof_date,expiry_close_date_used,option_expiration_requested,option_expiration_used,expiry_convention,T_days,T_years,r,S_asof_close_raw,S_expiry_close_raw,S_asof_close_adj,S_expiry_close_adj,split_events_in_preload_range,split_adjustment_applied,spot_scale_used,spot_scale_score_raw,spot_scale_score_adj,S_asof_close,S_expiry_close,asof_fallback_days,expiry_fallback_days,K,log_m,abs_log_m,rv20,pRN,qRN,pRN_raw,qRN_raw,outcome_ST_gt_K,max_abs_logm_start,max_abs_logm_cap,used_max_abs_logm,n_band_raw,n_band_inside,calls_k_min,calls_k_max,theta_quote_source,n_chain_raw,n_chain_used,rel_spread_median,dropped_liquidity,dropped_intrinsic,dropped_insane,prn_monotone_adj_intervals,prn_monotone_adj_targets,group_id,median_dK,min_dK,quality_weight,group_size,group_weight,ticker_group_count,ticker_weight,sample_weight_final
AAPL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,188.0599976,193.9700012,188.0599976,193.9700012,0,True,split_adj,1000009.0,1000009.0,188.0599976,193.9700012,0,0,192.5,0.023335106,0.023335106,0.1416337,0.0940232,0.9059768,0.0940232,0.9059768,1,0.06,0.1,0.06,9,9,50.0,255.0,bidask_mid,54,54,0.06873845986749214,0,0,0,True,False,AAPL|2023-06-27|2023-06-30,2.5,2.5,0.7953302252315197,4.0,0.25,10.0,0.1,0.019883255630787994
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,124.0,-0.040925158,0.040925158,0.28872185,0.9127249,0.0872751,0.9127249,0.0872751,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,125.0,-0.032892987,0.032892987,0.28872185,0.8939703,0.1060297,0.9002218,0.0997782,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,126.0,-0.024924817,0.024924817,0.28872185,0.8352058,0.1647942,0.8352058,0.1647942,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,127.0,-0.017019637,0.017019637,0.28872185,0.7451836,0.2548164,0.7451836,0.2548164,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,128.0,-0.00917646,0.00917646,0.28872185,0.6376571,0.3623429,0.6376571,0.3623429,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,129.0,-0.00139432,0.00139432,0.28872185,0.52763,0.47237,0.52763,0.47237,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,130.0,0.006327727,0.006327727,0.28872185,0.4151023,0.5848977,0.4151023,0.5848977,1,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,131.0,0.013990599,0.013990599,0.28872185,0.3050752,0.6949248,0.3050752,0.6949248,0,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,132.0,0.021595199,0.021595199,0.28872185,0.215053,0.784947,0.215053,0.784947,0,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,133.0,0.029142404,0.029142404,0.28872185,0.1450357,0.8549643,0.1450357,0.8549643,0,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
AMZN,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,129.1799927,130.3600006,129.1799927,130.3600006,0,True,split_adj,1000016.0,1000016.0,129.1799927,130.3600006,0,0,134.0,0.036633076,0.036633076,0.28872185,0.0925228,0.9074772,0.0925228,0.9074772,0,0.06,0.1,0.06,16,16,60.0,195.0,bidask_mid,68,68,0.02593256413128707,0,0,0,True,False,AMZN|2023-06-27|2023-06-30,1.0,1.0,0.82851449473167,11.0,0.09090909090909091,15.0,0.06666666666666667,0.005021299968070728
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,112.0,-0.054978476,0.054978476,0.23774508,0.8660105,0.1339895,0.9501109,0.0498891,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,113.0,-0.046089528,0.046089528,0.23774508,0.8660105,0.1339895,0.8752156,0.1247844,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,114.0,-0.037278898,0.037278898,0.23774508,0.8660105,0.1339895,0.9251047,0.0748953,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,115.0,-0.028545219,0.028545219,0.23774508,0.7968449,0.2031551,0.8325819,0.1674181,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,116.0,-0.019887156,0.019887156,0.23774508,0.7276793,0.2723207,0.7276793,0.2723207,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,117.0,-0.011303412,0.011303412,0.23774508,0.6764167,0.3235833,0.7076744,0.2923256,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,118.0,-0.002792722,0.002792722,0.23774508,0.5576374,0.4423626,0.5576374,0.4423626,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,119.0,0.005646146,0.005646146,0.23774508,0.4151023,0.5848977,0.4151023,0.5848977,1,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,120.0,0.014014396,0.014014396,0.23774508,0.2825696,0.7174304,0.2825696,0.7174304,0,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
GOOGL,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,118.3300018,119.6999969,118.3300018,119.6999969,0,True,split_adj,1000014.0,1000014.0,118.3300018,119.6999969,0,0,121.0,0.022313199,0.022313199,0.23774508,0.1575388,0.8424612,0.1575388,0.8424612,0,0.06,0.1,0.06,14,14,50.0,225.0,bidask_mid,71,68,0.19078590785907865,0,3,0,True,False,GOOGL|2023-06-27|2023-06-30,1.0,1.0,0.713814292216659,10.0,0.1,15.0,0.06666666666666667,0.00475876194811106
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,275.0,-0.042885276,0.042885276,0.27338296,0.9152255,0.0847745,0.9152255,0.0847745,1,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,277.5,-0.033835441,0.033835441,0.27338296,0.8752156,0.1247844,0.8752156,0.1247844,1,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,280.0,-0.024866771,0.024866771,0.27338296,0.8001971,0.1998029,0.8001971,0.1998029,1,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,282.5,-0.015977824,0.015977824,0.27338296,0.69017,0.30983,0.69017,0.30983,1,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,285.0,-0.007167194,0.007167194,0.27338296,0.5901454,0.4098546,0.5901454,0.4098546,1,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,287.5,0.001566486,0.001566486,0.27338296,0.483119,0.516881,0.483119,0.516881,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,290.0,0.010224549,0.010224549,0.27338296,0.3690909,0.6309091,0.3690909,0.6309091,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,292.5,0.018808293,0.018808293,0.27338296,0.2670658,0.7329342,0.2670658,0.7329342,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,295.0,0.027318982,0.027318982,0.27338296,0.1920473,0.8079527,0.1920473,0.8079527,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,297.5,0.035757851,0.035757851,0.27338296,0.1310323,0.8689677,0.1310323,0.8689677,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
META,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,287.0499878,286.980011,287.0499878,286.980011,0,True,split_adj,1000013.0,1000013.0,287.0499878,286.980011,0,0,300.0,0.044126101,0.044126101,0.27338296,0.0840207,0.9159793,0.0840207,0.9159793,0,0.06,0.1,0.06,13,13,20.0,450.0,bidask_mid,91,91,0.03270685867708074,0,0,0,True,False,META|2023-06-27|2023-06-30,2.5,2.5,0.8230796502008981,11.0,0.09090909090909091,15.0,0.06666666666666667,0.00498836151636908
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,327.5,-0.021358092,0.021358092,0.24744637,0.7941341,0.2058659,0.8300813,0.1699187,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,330.0,-0.013753493,0.013753493,0.24744637,0.6601626,0.3398374,0.6601626,0.3398374,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,332.5,-0.006206287,0.006206287,0.24744637,0.6351565,0.3648435,0.6351565,0.3648435,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,335.0,0.001284385,0.001284385,0.24744637,0.5311309,0.4688691,0.5311309,0.4688691,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,337.5,0.008719363,0.008719363,0.24744637,0.3670904,0.6329096,0.3670904,0.6329096,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,340.0,0.01609947,0.01609947,0.24744637,0.2290564,0.7709436,0.2290564,0.7709436,1,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
MSFT,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,334.5700073,340.5400085,334.5700073,340.5400085,0,True,split_adj,1000016.0,1000016.0,334.5700073,340.5400085,0,0,342.5,0.023425511,0.023425511,0.24744637,0.1310323,0.8689677,0.1310323,0.8689677,0,0.06,0.1,0.06,16,16,160.0,500.0,bidask_mid,79,79,0.11350293542074358,0,0,0,True,False,MSFT|2023-06-27|2023-06-30,2.5,2.5,0.7633567662565905,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007270064440538957
PLTR,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,14.6099997,15.3299999,14.6099997,15.3299999,0,True,split_adj,1000006.0,1000006.0,14.6099997,15.3299999,0,0,13.5,-0.079016517,0.079016517,0.59749049,0.870903,0.129097,0.8802169,0.1197831,1,0.06,0.1,0.1,6,6,3.0,30.0,bidask_mid,46,46,0.10569025235032165,0,0,0,True,False,PLTR|2023-06-27|2023-06-30,0.5,0.5,0.7687505593842299,6.0,0.16666666666666666,13.0,0.07692307692307693,0.009855776402361922
PLTR,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,14.6099997,15.3299999,14.6099997,15.3299999,0,True,split_adj,1000006.0,1000006.0,14.6099997,15.3299999,0,0,14.0,-0.042648873,0.042648873,0.59749049,0.7301799,0.2698201,0.7301799,0.2698201,1,0.06,0.1,0.1,6,6,3.0,30.0,bidask_mid,46,46,0.10569025235032165,0,0,0,True,False,PLTR|2023-06-27|2023-06-30,0.5,0.5,0.7687505593842299,6.0,0.16666666666666666,13.0,0.07692307692307693,0.009855776402361922
PLTR,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,14.6099997,15.3299999,14.6099997,15.3299999,0,True,split_adj,1000006.0,1000006.0,14.6099997,15.3299999,0,0,14.5,-0.007557553,0.007557553,0.59749049,0.5401331,0.4598669,0.5401331,0.4598669,1,0.06,0.1,0.1,6,6,3.0,30.0,bidask_mid,46,46,0.10569025235032165,0,0,0,True,False,PLTR|2023-06-27|2023-06-30,0.5,0.5,0.7687505593842299,6.0,0.16666666666666666,13.0,0.07692307692307693,0.009855776402361922
PLTR,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,14.6099997,15.3299999,14.6099997,15.3299999,0,True,split_adj,1000006.0,1000006.0,14.6099997,15.3299999,0,0,15.0,0.026343999,0.026343999,0.59749049,0.3350826,0.6649174,0.3350826,0.6649174,1,0.06,0.1,0.1,6,6,3.0,30.0,bidask_mid,46,46,0.10569025235032165,0,0,0,True,False,PLTR|2023-06-27|2023-06-30,0.5,0.5,0.7687505593842299,6.0,0.16666666666666666,13.0,0.07692307692307693,0.009855776402361922
PLTR,2023-06-26,2023-06-30,2023-06-27,2023-06-27,2023-06-30,2023-06-30,2023-06-30,FRI,3,0.008213552,0.03,14.6099997,15.3299999,14.6099997,15.3299999,0,True,split_adj,1000006.0,1000006.0,14.6099997,15.3299999,0,0,15.5,0.059133822,0.059133822,0.59749049,0.1700419,0.8299581,0.1700419,0.8299581,0,0.06,0.1,0.1,6,6,3.0,30.0,bidask_mid,46,46,0.10569025235032165,0,0,0,True,False,PLTR|2023-06-27|2023-06-30,0.5,0.5,0.7687505593842299,6.0,0.16666666666666666,13.0,0.07692307692307693,0.009855776402361922
